ResponseName,ReleaseDate,ReleaseYear,ReleaseMonth,ReleaseDay,ReleaseDecade,ReleaseQuarter,Genre,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsRPG,GenreIsFreeToPlay,GenreIsSimulation,GenreIsEarlyAccess,GenreIsMassivelyMultiplayer,GenreIsNonGame,GenreIsStrategy,GenreIsSports,GenreIsRacing,PriceInitial,PriceFinal,DiscountPct,PriceCurrency,PriceCategory,IsFree,FreeOrPaid,Metacritic,MetacriticCategory,ReviewCategory,RequiredAge,AgeRating,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,PopularityCategory,RecommendationCount,PlatformWindows,PlatformLinux,PlatformMac,PlatformCategory,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeLevelEditor,CategoryVRSupport,CategoryIncludeSrcSDK,DLCCount,DemoCount,MovieCount,ScreenshotCount,AchievementCount,AchievementHighlightedCount,PublisherCount,DeveloperCount,PackageCount,ControllerSupport,FreeVerAvail,PurchaseAvail,SubscriptionAvail,LanguageCount
Blanco,2017-05-26,2017,May,Friday,2010s,Q2.0,Indie,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,1,1,0,0,0,0,0,1
Bad ass babes,2016-09-16,2016,September,Friday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1076,858,897,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8,0,0,1,1,1,0,0,1,0,1
Omni Link,2016-10-17,2016,October,Monday,2010s,Q4.0,Indie,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,808,912,533,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,1,1,0,0,0,0,0,1
Robot Incursion,2016-09-13,2016,September,Tuesday,2010s,Q3.0,Action,0,1,0,0,0,0,0,1,0,0,0,0,0,19.99,19.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,1,1,0,0,1,0,1
TEOT - The End OF Tomorrow,2016-09-26,2016,September,Monday,2010s,Q3.0,Action,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,535,740,535,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,1
I Know a Tale,2016-09-20,2016,September,Tuesday,2010s,Q3.0,Indie,1,0,1,1,0,0,0,0,0,0,0,0,0,0.99,0.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,1076,858,538,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,1,0,1
Chopper: Lethal darkness,2016-09-26,2016,September,Monday,2010s,Q3.0,Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,4.99,4.24,0.1503,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,5739,1982,3587,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,6,6,1,1,1,0,0,1,0,1
Kyurinagas Revenge,2016-10-25,2016,October,Tuesday,2010s,Q4.0,Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,0,0,1,1,0,1,0,0,0,1
The Bellows: VR Demo,2016-09-13,2016,September,Tuesday,2010s,Q3.0,Indie,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,31207,4623,12375,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,4,0,0,0,0,0,1
Disturbed,2016-10-03,2016,October,Monday,2010s,Q4.0,Indie,1,0,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,1,Free,0,Unrated,Unrated,0,All ages,93620,8007,56854,Emerging,0,1,0,0,Windows Only,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,1
Beyond Power VR,2016-09-30,2016,September,Friday,2010s,Q3.0,Indie,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,0,0,0,0,1
ShowdownVR,2016-09-19,2016,September,Monday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0.0,USD,Mid range,0,Paid,0,Unrated,Unrated,0,All ages,717,701,533,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,1,0,1,0,1
Akuto: Mad World,,2015,,,2010s,,Indie,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6,0,0,1,1,0,1,0,0,0,1
Pixel-Warfare: Pro,2016-09-20,2016,September,Tuesday,2010s,Q3.0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0.0,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,1,1,1,0,0,1,0,1
The Planet of the Vicious Creatures,2016-10-05,2016,October,Wednesday,2010s,Q4.0,Indie,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,1255,927,544,Small,0,1,0,0,Windows Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,0,1,1,0,1,0,0,0,1
Requiescence,2016-09-22,2016,September,Thursday,2010s,Q3.0,Casual,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99,8.99,0.1001,USD,Budget,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,1,1,All Platforms,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,12,0,0,1,1,1,0,0,1,0,1
Warlocks Tower,,2015,,,2010s,,Indie,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,0,0,0,Small,0,1,0,1,Two Platforms,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,1,0,0,0,1
Slayaway Camp,,2015,,,2010s,,Indie,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0, ,Free,0,Paid,0,Unrated,Unrated,0,All ages,8250,2377,6995,Small,0,1,0,1,Two Platforms,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,11,0,0,1,1,0,0,0,0,0,1
